,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,actual_totrms_abvgrd,g_gr_area,total_sf
816,572.0,533221040.0,160.0,FV,34.0,2998.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6.0,5.0,2000.0,2000.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,507.0,Unf,0.0,249.0,756.0,GasA,Ex,Y,SBrkr,756.0,756.0,0.0,1512.0,1.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,0.0,None,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0.0,32.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8.0,2009.0,WD ,180000,6.0,1952.0,1512.0
817,2200.0,909251040.0,50.0,RL,51.0,6821.0,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1921.0,2005.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,113.0,Unf,0.0,538.0,651.0,GasA,Gd,Y,SBrkr,759.0,539.0,0.0,1298.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,8.0,Typ,1.0,Gd,Detchd,1994.0,Unf,1.0,240.0,TA,TA,P,216.0,0.0,168.0,0.0,0.0,0.0,None,None,None,0.0,8.0,2007.0,WD ,146500,10.0,1538.0,1410.0
818,2147.0,907252190.0,20.0,RL,0.0,11354.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2000.0,2000.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,Gd,GLQ,1412.0,Unf,0.0,261.0,1673.0,GasA,Ex,Y,SBrkr,1673.0,0.0,0.0,1673.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2000.0,RFn,2.0,583.0,TA,TA,Y,306.0,113.0,0.0,0.0,116.0,0.0,None,None,None,0.0,1.0,2007.0,WD ,270000,9.0,2256.0,3346.0
819,249.0,906225210.0,85.0,RL,73.0,9069.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6.0,6.0,1992.0,1992.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,747.0,Unf,0.0,189.0,936.0,GasA,Ex,Y,SBrkr,996.0,0.0,0.0,996.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,None,Attchd,1992.0,Unf,2.0,564.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2010.0,WD ,147000,6.0,1560.0,1932.0
820,162.0,535450210.0,50.0,RL,60.0,8064.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6.0,8.0,1948.0,2004.0,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,481.0,Rec,174.0,161.0,816.0,GasA,TA,Y,SBrkr,816.0,408.0,0.0,1224.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,None,Detchd,1950.0,Unf,1.0,280.0,TA,TA,Y,414.0,0.0,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,5.0,2010.0,WD ,132000,6.0,1504.0,1632.0
821,664.0,535383070.0,50.0,RL,90.0,5400.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4.0,6.0,1920.0,1950.0,Gable,CompShg,CBlock,CBlock,None,0.0,Fa,TA,PConc,TA,TA,No,ALQ,315.0,Rec,105.0,420.0,840.0,GasA,Ex,Y,SBrkr,840.0,534.0,0.0,1374.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,None,Detchd,1967.0,Fin,1.0,338.0,TA,TA,Y,0.0,0.0,198.0,0.0,0.0,0.0,None,None,None,0.0,10.0,2009.0,WD ,105000,7.0,1712.0,1680.0
822,1516.0,909101180.0,190.0,RL,55.0,5687.0,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,5.0,6.0,1912.0,2000.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Fa,PConc,TA,Fa,No,Rec,210.0,Unf,0.0,570.0,780.0,GasA,Ex,N,SBrkr,936.0,780.0,0.0,1716.0,1.0,0.0,2.0,0.0,6.0,1.0,Fa,9.0,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,184.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2008.0,WD ,135900,11.0,1716.0,1716.0
823,16.0,527216070.0,60.0,RL,47.0,53504.0,Pave,None,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8.0,5.0,2003.0,2003.0,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,Gd,TA,Gd,ALQ,1416.0,Unf,0.0,234.0,1650.0,GasA,Ex,Y,SBrkr,1690.0,1589.0,0.0,3279.0,1.0,0.0,3.0,1.0,4.0,1.0,Ex,12.0,Mod,1.0,Gd,BuiltIn,2003.0,Fin,3.0,841.0,TA,TA,Y,503.0,36.0,0.0,0.0,210.0,0.0,None,None,None,0.0,6.0,2010.0,WD ,538000,15.0,4120.0,3340.0
824,1808.0,531363040.0,20.0,RL,63.0,7500.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1143.0,1143.0,GasA,Ex,Y,SBrkr,1143.0,0.0,0.0,1143.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,5.0,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,55.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10.0,2007.0,WD ,147000,6.0,1143.0,2286.0
825,425.0,528106070.0,20.0,RL,108.0,13173.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,2006.0,2007.0,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572.0,Unf,0.0,80.0,1652.0,GasA,Ex,Y,SBrkr,1652.0,0.0,0.0,1652.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,2.0,Ex,Attchd,2006.0,Fin,2.0,840.0,TA,TA,Y,404.0,102.0,0.0,0.0,0.0,0.0,None,None,None,0.0,11.0,2009.0,WD ,325000,8.0,2492.0,3304.0
826,1372.0,904100020.0,20.0,RL,82.0,9488.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.0,6.0,1947.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1046.0,1046.0,GasA,Gd,N,SBrkr,1054.0,0.0,0.0,1054.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,None,Detchd,1947.0,Unf,1.0,240.0,TA,TA,Y,0.0,60.0,122.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2008.0,WD ,124000,7.0,1294.0,2100.0
827,2495.0,532378070.0,20.0,RL,0.0,13526.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,6.0,1965.0,1965.0,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,560.0,LwQ,375.0,0.0,935.0,GasA,TA,Y,SBrkr,935.0,0.0,0.0,935.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,None,Attchd,1965.0,Unf,1.0,288.0,TA,TA,Y,180.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,11.0,2006.0,WD ,137000,6.0,1223.0,1870.0
828,661.0,535381040.0,50.0,RL,60.0,10410.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4.0,5.0,1915.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1313.0,1313.0,GasA,TA,Y,SBrkr,1313.0,0.0,1064.0,2377.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,Min2,1.0,TA,Detchd,1954.0,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,432.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2009.0,WD ,142900,10.0,2905.0,2626.0
829,1301.0,902201140.0,20.0,RM,100.0,12000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,7.0,1948.0,2005.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144.0,ALQ,608.0,172.0,924.0,GasA,Ex,Y,SBrkr,1122.0,0.0,0.0,1122.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,None,Attchd,1948.0,Unf,2.0,528.0,TA,TA,Y,0.0,36.0,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,5.0,2008.0,WD ,147000,7.0,1650.0,2046.0
830,396.0,527404020.0,20.0,RL,0.0,7830.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1970.0,1970.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1180.0,1180.0,GasA,TA,Y,SBrkr,1180.0,0.0,0.0,1180.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,6.0,Typ,0.0,None,Attchd,1970.0,RFn,2.0,477.0,TA,TA,Y,0.0,45.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2009.0,COD,128000,7.0,1657.0,2360.0
831,2663.0,902328100.0,75.0,RM,65.0,8850.0,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7.0,6.0,1916.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,815.0,815.0,GasA,Ex,Y,SBrkr,815.0,875.0,0.0,1690.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1916.0,Unf,1.0,225.0,TA,TA,Y,0.0,0.0,330.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2006.0,ConLw,144000,8.0,1915.0,1630.0
832,50.0,528181050.0,120.0,RL,41.0,7132.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1346.0,1370.0,GasA,Ex,Y,SBrkr,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2006.0,RFn,2.0,484.0,TA,TA,Y,120.0,49.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2010.0,WD ,205000,8.0,1854.0,2740.0
833,886.0,908102270.0,20.0,RL,75.0,9937.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,7.0,1964.0,1999.0,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,BLQ,637.0,Unf,0.0,849.0,1486.0,GasA,Ex,Y,SBrkr,1486.0,0.0,0.0,1486.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,0.0,None,Detchd,1968.0,Fin,2.0,480.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,3.0,2009.0,WD ,167000,8.0,1966.0,2972.0
834,696.0,902103170.0,50.0,RM,52.0,5720.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5.0,6.0,1941.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,676.0,676.0,GasA,Ex,Y,SBrkr,676.0,455.0,0.0,1131.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,None,Detchd,1941.0,Unf,1.0,200.0,TA,TA,Y,26.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8.0,2009.0,WD ,66500,6.0,1331.0,1352.0
835,2454.0,528366040.0,60.0,RL,0.0,12585.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1993.0,1993.0,Gable,CompShg,HdBoard,ImStucc,BrkFace,420.0,Gd,TA,PConc,Gd,TA,No,LwQ,247.0,GLQ,1039.0,0.0,1286.0,GasA,Ex,Y,SBrkr,1565.0,1234.0,0.0,2799.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1993.0,Fin,3.0,704.0,TA,TA,Y,432.0,136.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10.0,2006.0,WD ,315000,10.0,3503.0,2851.0
836,2106.0,906380140.0,60.0,RL,85.0,11103.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,2006.0,Fin,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2007.0,New,155835,10.0,1896.0,1456.0
837,353.0,527146010.0,120.0,RL,57.0,8013.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,5.0,1995.0,1996.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,741.0,Unf,0.0,846.0,1587.0,GasA,Ex,Y,SBrkr,1734.0,0.0,0.0,1734.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,None,Attchd,1995.0,RFn,2.0,528.0,TA,TA,Y,52.0,50.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2009.0,WD ,239500,8.0,2262.0,3321.0
838,441.0,528120170.0,20.0,RL,77.0,10872.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,122.0,Gd,TA,PConc,Ex,Gd,Av,GLQ,1037.0,Unf,0.0,467.0,1504.0,GasA,Ex,Y,SBrkr,1531.0,0.0,0.0,1531.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,2006.0,Fin,3.0,700.0,TA,TA,Y,184.0,52.0,0.0,0.0,0.0,0.0,None,None,None,0.0,2.0,2009.0,WD ,300000,8.0,2231.0,3035.0
839,2270.0,916455150.0,20.0,RL,80.0,11305.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.0,5.0,2002.0,2002.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,886.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1329.0,Unf,0.0,593.0,1922.0,GasA,Ex,Y,SBrkr,1922.0,0.0,0.0,1922.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Ex,Attchd,2002.0,Fin,3.0,692.0,TA,TA,Y,201.0,64.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2007.0,WD ,282000,8.0,2614.0,3844.0
840,1924.0,535177020.0,20.0,RL,70.0,9100.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1960.0,1960.0,Hip,CompShg,HdBoard,HdBoard,BrkCmn,69.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1144.0,1144.0,GasA,TA,Y,SBrkr,1144.0,0.0,0.0,1144.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1960.0,RFn,1.0,336.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2007.0,WD ,120000,7.0,1480.0,2288.0
841,1402.0,905401045.0,20.0,RL,73.0,39104.0,Pave,None,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7.0,7.0,1954.0,2005.0,Flat,Membran,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,226.0,GLQ,1063.0,96.0,1385.0,GasA,Ex,Y,SBrkr,1363.0,0.0,0.0,1363.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Mod,2.0,TA,Attchd,1954.0,Unf,2.0,439.0,TA,TA,Y,81.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2008.0,WD ,241500,6.0,1802.0,2748.0
842,1070.0,528180110.0,120.0,RL,58.0,10110.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9.0,5.0,2008.0,2008.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,492.0,Ex,TA,PConc,Gd,TA,No,GLQ,372.0,Unf,0.0,1486.0,1858.0,GasA,Ex,Y,SBrkr,1866.0,0.0,0.0,1866.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,7.0,Typ,1.0,Gd,Attchd,2008.0,Fin,3.0,870.0,TA,TA,Y,0.0,48.0,0.0,0.0,0.0,0.0,None,None,None,0.0,11.0,2008.0,New,336860,9.0,2736.0,3724.0
843,2696.0,903456060.0,30.0,RM,60.0,9786.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3.0,4.0,1922.0,1950.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1007.0,1007.0,GasA,Fa,N,SBrkr,1077.0,0.0,0.0,1077.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,1922.0,Unf,1.0,210.0,TA,Fa,P,0.0,100.0,48.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2006.0,WD ,91000,7.0,1287.0,2084.0
844,1840.0,533208030.0,120.0,FV,30.0,5330.0,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8.0,5.0,2006.0,2007.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1550.0,1550.0,GasA,Ex,Y,SBrkr,1550.0,0.0,0.0,1550.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,5.0,Typ,0.0,None,Attchd,2007.0,Fin,2.0,528.0,TA,TA,Y,0.0,102.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7.0,2007.0,New,207500,7.0,2078.0,3100.0
845,1562.0,911370520.0,120.0,RM,44.0,3811.0,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,7.0,5.0,2004.0,2005.0,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1474.0,Unf,0.0,120.0,1594.0,GasA,Ex,Y,SBrkr,1646.0,0.0,0.0,1646.0,1.0,1.0,2.0,0.0,2.0,1.0,Ex,5.0,Typ,1.0,Gd,Attchd,2004.0,Fin,2.0,482.0,TA,TA,Y,128.0,53.0,0.0,0.0,155.0,0.0,None,None,None,0.0,7.0,2008.0,WD ,250000,7.0,2128.0,3240.0
846,2426.0,528228545.0,120.0,RL,43.0,3010.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1232.0,1248.0,GasA,Ex,Y,SBrkr,1248.0,0.0,0.0,1248.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,None,Attchd,2005.0,Fin,2.0,438.0,TA,TA,Y,108.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3.0,2006.0,New,167240,7.0,1686.0,2496.0
847,1162.0,533208140.0,120.0,FV,37.0,3435.0,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7.0,5.0,2004.0,2005.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1211.0,1235.0,GasA,Ex,Y,SBrkr,1245.0,0.0,0.0,1245.0,0.0,0.0,2.0,0.0,1.0,1.0,Gd,5.0,Typ,0.0,None,Attchd,2004.0,RFn,2.0,495.0,TA,TA,Y,0.0,100.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6.0,2008.0,WD ,178000,7.0,1740.0,2480.0
848,1874.0,534178010.0,20.0,RL,80.0,10800.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1963.0,1963.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,BLQ,617.0,Rec,264.0,171.0,1052.0,GasA,TA,Y,SBrkr,1052.0,0.0,0.0,1052.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,None,Attchd,1963.0,Fin,1.0,311.0,TA,TA,Y,0.0,133.0,0.0,0.0,0.0,0.0,None,None,None,0.0,2.0,2007.0,COD,127000,7.0,1363.0,2104.0
849,111.0,534129040.0,20.0,RL,0.0,10456.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1967.0,1967.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,GLQ,506.0,Unf,0.0,1323.0,1829.0,GasA,Gd,Y,SBrkr,1829.0,0.0,0.0,1829.0,1.0,0.0,2.0,0.0,4.0,1.0,TA,8.0,Typ,0.0,None,Attchd,1967.0,RFn,2.0,535.0,TA,TA,Y,0.0,76.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5.0,2010.0,WD ,218500,10.0,2364.0,3658.0
850,1207.0,534277070.0,20.0,RL,0.0,8475.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4.0,7.0,1956.0,1956.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,228.0,Unf,0.0,724.0,952.0,GasA,Ex,Y,FuseA,952.0,0.0,0.0,952.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,None,Detchd,1956.0,Unf,1.0,283.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4.0,2008.0,WD ,135750,5.0,1235.0,1904.0
851,140.0,535152050.0,20.0,RL,70.0,8197.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7.0,5.0,2003.0,2009.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,1188.0,Unf,0.0,292.0,1480.0,GasA,Ex,Y,SBrkr,1480.0,0.0,0.0,1480.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,None,Attchd,2003.0,RFn,2.0,620.0,TA,TA,Y,252.0,73.0,0.0,0.0,0.0,0.0,None,MnPrv,Shed,300.0,2.0,2010.0,WD ,214000,9.0,2100.0,2960.0
852,545.0,531382070.0,20.0,RL,88.0,10994.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,366.0,Gd,TA,PConc,Gd,Gd,No,GLQ,976.0,Unf,0.0,868.0,1844.0,GasA,Ex,Y,SBrkr,1844.0,0.0,0.0,1844.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,620.0,TA,TA,Y,165.0,44.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9.0,2009.0,COD,257000,9.0,2464.0,3688.0
853,1338.0,903228040.0,50.0,RM,50.0,6000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6.0,7.0,1937.0,2000.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,201.0,LwQ,162.0,462.0,825.0,GasA,Ex,Y,SBrkr,825.0,672.0,0.0,1497.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,None,Detchd,2004.0,Unf,1.0,672.0,TA,TA,Y,272.0,0.0,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,5.0,2008.0,WD ,157000,7.0,2169.0,1650.0
